No.,Time,Source,Destination,Protocol,Length,Info,,,,,,Time 2,Time 1,Delay 2,Delay 1,Jitter
525,2.497449,192.168.43.170,107.178.244.193,TLSv1.2,93,Application Data,,,,,,2.502819,2.497449,0.02653,0.00537,0.02116
526,2.502819,192.168.43.170,146.112.41.2,TLSv1.2,243,Application Data,,,,,,2.529349,2.502819,0.003165,0.02653,-0.023365
527,2.529349,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,2.532514,2.529349,0,0.003165,-0.003165
528,2.532514,146.112.41.2,192.168.43.170,TCP,54,443  >  51249 [ACK] Seq=887 Ack=1136 Win=926 Len=0,,,,,,2.532514,2.532514,0.026175,0,0.026175
529,2.532514,107.178.244.193,192.168.43.170,TCP,54,443  >  51228 [ACK] Seq=543 Ack=246 Win=755 Len=0,,,,,,2.558689,2.532514,0,0.026175,-0.026175
530,2.558689,146.112.41.2,192.168.43.170,TLSv1.2,87,Application Data,,,,,,2.558689,2.558689,1E-04,0,1E-04
531,2.558689,146.112.41.2,192.168.43.170,TLSv1.2,377,Application Data,,,,,,2.558789,2.558689,0.00077,1E-04,0.00067
532,2.558789,192.168.43.170,146.112.41.2,TCP,54,51249  >  443 [ACK] Seq=1136 Ack=1243 Win=254 Len=0,,,,,,2.559559,2.558789,0.032217,0.00077,0.031447
533,2.559559,192.168.43.170,103.43.90.181,TCP,66,51297  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,2.591776,2.559559,0.000134,0.032217,-0.032083
534,2.591776,103.43.90.181,192.168.43.170,TCP,66,"443  >  51297 [SYN, ACK] Seq=0 Ack=1 Win=22400 Len=0 MSS=1400 WS=32 SACK_PERM=1",,,,,,2.59191,2.591776,0.000453,0.000134,0.000319
535,2.59191,192.168.43.170,103.43.90.181,TCP,54,51297  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0,,,,,,2.592363,2.59191,0.031994,0.000453,0.031541
536,2.592363,192.168.43.170,103.43.90.181,TLSv1.2,571,Client Hello,,,,,,2.624357,2.592363,0,0.031994,-0.031994
537,2.624357,108.128.221.129,192.168.43.170,TLSv1.2,1454,Server Hello,,,,,,2.624357,2.624357,0,0,0
538,2.624357,108.128.221.129,192.168.43.170,TCP,1454,443  >  51293 [ACK] Seq=1401 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.624357,2.624357,0.000103,0,0.000103
539,2.624357,108.128.221.129,192.168.43.170,TCP,1454,"443  >  51293 [PSH, ACK] Seq=2801 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU]",,,,,,2.62446,2.624357,0.033365,0.000103,0.033262
540,2.62446,192.168.43.170,108.128.221.129,TCP,54,51293  >  443 [ACK] Seq=518 Ack=4201 Win=65792 Len=0,,,,,,2.657825,2.62446,0.042194,0.033365,0.008829
541,2.657825,103.43.90.181,192.168.43.170,TCP,54,443  >  51297 [ACK] Seq=1 Ack=518 Win=22912 Len=0,,,,,,2.700019,2.657825,0.021122,0.042194,-0.021072
542,2.700019,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,2.721141,2.700019,0.000486,0.021122,-0.020636
543,2.721141,35.190.60.146,192.168.43.170,UDP,1164,443  >  57585 Len=1122,,,,,,2.721627,2.721141,0.006782,0.000486,0.006296
544,2.721627,192.168.43.170,35.190.60.146,UDP,77,57585  >  443 Len=35,,,,,,2.728409,2.721627,0.018157,0.006782,0.011375
545,2.728409,192.168.43.170,146.112.41.2,TLSv1.2,244,Application Data,,,,,,2.746566,2.728409,0.017964,0.018157,-0.000193
546,2.746566,146.112.41.2,192.168.43.170,TCP,54,443  >  51249 [ACK] Seq=1243 Ack=1326 Win=932 Len=0,,,,,,2.76453,2.746566,0,0.017964,-0.017964
547,2.76453,146.112.41.2,192.168.43.170,TLSv1.2,87,Application Data,,,,,,2.76453,2.76453,0.000109,0,0.000109
548,2.76453,146.112.41.2,192.168.43.170,TLSv1.2,205,Application Data,,,,,,2.764639,2.76453,0.000861,0.000109,0.000752
549,2.764639,192.168.43.170,146.112.41.2,TCP,54,51249  >  443 [ACK] Seq=1326 Ack=1427 Win=253 Len=0,,,,,,2.7655,2.764639,0.008583,0.000861,0.007722
550,2.7655,192.168.43.170,52.85.56.17,TCP,66,51298  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,2.774083,2.7655,0.024885,0.008583,0.016302
551,2.774083,35.190.60.146,192.168.43.170,UDP,67,443  >  57585 Len=25,,,,,,2.798968,2.774083,0.00026,0.024885,-0.024625
552,2.798968,52.85.56.17,192.168.43.170,TCP,66,"443  >  51298 [SYN, ACK] Seq=0 Ack=1 Win=22400 Len=0 MSS=1400 WS=32 SACK_PERM=1",,,,,,2.799228,2.798968,0.000893,0.00026,0.000633
553,2.799228,192.168.43.170,52.85.56.17,TCP,54,51298  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0,,,,,,2.800121,2.799228,0.014832,0.000893,0.013939
554,2.800121,192.168.43.170,52.85.56.17,TLSv1.3,571,Client Hello,,,,,,2.814953,2.800121,0,0.014832,-0.014832
555,2.814953,108.128.221.129,192.168.43.170,TLSv1.2,1248,"Certificate, Server Key Exchange, Server Hello Done",,,,,,2.814953,2.814953,0.001183,0,0.001183
556,2.814953,35.190.60.146,192.168.43.170,UDP,67,443  >  57585 Len=25,,,,,,2.816136,2.814953,0.000484,0.001183,-0.000699
557,2.816136,192.168.43.170,108.128.221.129,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",,,,,,2.81662,2.816136,0.000329,0.000484,-0.000155
558,2.81662,192.168.43.170,108.128.221.129,TLSv1.2,153,Application Data,,,,,,2.816949,2.81662,0.012065,0.000329,0.011736
559,2.816949,192.168.43.170,108.128.221.129,TLSv1.2,1010,Application Data,,,,,,2.829014,2.816949,0.000426,0.012065,-0.011639
560,2.829014,103.43.90.19,192.168.43.170,TLSv1.2,210,"Server Hello, Change Cipher Spec, Encrypted Handshake Message",,,,,,2.82944,2.829014,0.00039,0.000426,-3.6E-05
561,2.82944,192.168.43.170,103.43.90.19,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message",,,,,,2.82983,2.82944,0,0.00039,-0.00039
562,2.82983,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=570 Ack=157 Win=65536 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.82983,2.82983,0,0,0
563,2.82983,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=1970 Ack=157 Win=65536 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.82983,2.82983,0,0,0
564,2.82983,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=3370 Ack=157 Win=65536 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.82983,2.82983,0,0,0
565,2.82983,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=4770 Ack=157 Win=65536 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.82983,2.82983,0,0,0
566,2.82983,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=6170 Ack=157 Win=65536 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.82983,2.82983,0.019757,0,0.019757
567,2.82983,192.168.43.170,103.43.90.19,TLSv1.2,107,Application Data,,,,,,2.849587,2.82983,0.000166,0.019757,-0.019591
568,2.849587,52.85.56.17,192.168.43.170,TCP,54,443  >  51298 [ACK] Seq=1 Ack=518 Win=22912 Len=0,,,,,,2.849753,2.849587,0.00962,0.000166,0.009454
569,2.849753,108.128.221.129,192.168.43.170,TCP,54,443  >  51293 [ACK] Seq=5395 Ack=644 Win=23040 Len=0,,,,,,2.859373,2.849753,0.000309,0.00962,-0.009311
570,2.859373,198.8.71.129,192.168.43.170,TLSv1.2,1454,Server Hello,,,,,,2.859682,2.859373,0,0.000309,-0.000309
571,2.859682,198.8.71.129,192.168.43.170,TCP,1454,443  >  51296 [ACK] Seq=1401 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.859682,2.859682,7.4E-05,0,7.4E-05
572,2.859682,198.8.71.129,192.168.43.170,TLSv1.2,485,"Certificate, Server Hello Done",,,,,,2.859756,2.859682,0.00051,7.4E-05,0.000436
573,2.859756,192.168.43.170,198.8.71.129,TCP,54,51296  >  443 [ACK] Seq=518 Ack=3232 Win=65792 Len=0,,,,,,2.860266,2.859756,0.002145,0.00051,0.001635
574,2.860266,192.168.43.170,198.8.71.129,TLSv1.2,396,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",,,,,,2.862411,2.860266,0.000741,0.002145,-0.001404
575,2.862411,52.85.56.17,192.168.43.170,TLSv1.3,1454,"Server Hello, Change Cipher Spec, Application Data",,,,,,2.863152,2.862411,0,0.000741,-0.000741
576,2.863152,52.85.56.17,192.168.43.170,TCP,1454,443  >  51298 [ACK] Seq=1401 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.863152,2.863152,0,0,0
577,2.863152,52.85.56.17,192.168.43.170,TCP,1454,"443  >  51298 [PSH, ACK] Seq=2801 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU]",,,,,,2.863152,2.863152,0,0,0
578,2.863152,52.85.56.17,192.168.43.170,TCP,1454,443  >  51298 [ACK] Seq=4201 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU],,,,,,2.863152,2.863152,6.9E-05,0,6.9E-05
579,2.863152,52.85.56.17,192.168.43.170,TLSv1.3,437,"Application Data, Application Data, Application Data",,,,,,2.863221,2.863152,0.000339,6.9E-05,0.00027
580,2.863221,192.168.43.170,52.85.56.17,TCP,54,51298  >  443 [ACK] Seq=518 Ack=5984 Win=65792 Len=0,,,,,,2.86356,2.863221,0,0.000339,-0.000339
581,2.86356,108.128.221.129,192.168.43.170,TCP,54,443  >  51293 [ACK] Seq=5395 Ack=743 Win=23136 Len=0,,,,,,2.86356,2.86356,0,0,0
582,2.86356,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=157 Ack=570 Win=22944 Len=0,,,,,,2.86356,2.86356,0.00485,0,0.00485
583,2.86356,108.128.221.129,192.168.43.170,TCP,54,443  >  51293 [ACK] Seq=5395 Ack=1699 Win=24096 Len=0,,,,,,2.86841,2.86356,0.000776,0.00485,-0.004074
584,2.86841,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=157 Ack=1970 Win=24352 Len=0,,,,,,2.869186,2.86841,0.001031,0.000776,0.000255
585,2.869186,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=157 Ack=3370 Win=25760 Len=0,,,,,,2.870217,2.869186,0.000957,0.001031,-7.4E-05
586,2.870217,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=157 Ack=4770 Win=27168 Len=0,,,,,,2.871174,2.870217,0.001445,0.000957,0.000488
587,2.871174,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=157 Ack=6170 Win=28544 Len=0,,,,,,2.872619,2.871174,0.004751,0.001445,0.003306
588,2.872619,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=157 Ack=7623 Win=30016 Len=0,,,,,,2.87737,2.872619,0.000222,0.004751,-0.004529
589,2.87737,192.168.43.170,52.85.56.17,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,2.877592,2.87737,0.009925,0.000222,0.009703
590,2.877592,192.168.43.170,52.85.56.17,TLSv1.3,801,Application Data,,,,,,2.887517,2.877592,0.039985,0.009925,0.03006
591,2.887517,198.8.71.129,192.168.43.170,TCP,54,443  >  51296 [ACK] Seq=3232 Ack=860 Win=23232 Len=0,,,,,,2.927502,2.887517,0,0.039985,-0.039985
592,2.927502,52.85.56.17,192.168.43.170,TCP,54,443  >  51298 [ACK] Seq=5984 Ack=582 Win=22976 Len=0,,,,,,2.927502,2.927502,0.059611,0,0.059611
593,2.927502,52.85.56.17,192.168.43.170,TCP,54,443  >  51298 [ACK] Seq=5984 Ack=1329 Win=23712 Len=0,,,,,,2.987113,2.927502,0.000151,0.059611,-0.05946
594,2.987113,103.43.90.181,192.168.43.170,TLSv1.2,1454,Server Hello,,,,,,2.987264,2.987113,0,0.000151,-0.000151
595,2.987264,103.43.90.181,192.168.43.170,TLSv1.2,1230,Certificate [TCP segment of a reassembled PDU],,,,,,2.987264,2.987264,4.9E-05,0,4.9E-05
596,2.987264,103.43.90.181,192.168.43.170,TLSv1.2,222,"Certificate Status, Server Key Exchange, Server Hello Done",,,,,,2.987313,2.987264,0.013488,4.9E-05,0.013439
597,2.987313,192.168.43.170,103.43.90.181,TCP,54,51297  >  443 [ACK] Seq=518 Ack=2745 Win=65792 Len=0,,,,,,3.000801,2.987313,0.000323,0.013488,-0.013165
598,3.000801,192.168.43.170,103.43.90.181,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",,,,,,3.001124,3.000801,0,0.000323,-0.000323
599,3.001124,192.168.43.170,103.43.90.181,TCP,1454,51297  >  443 [ACK] Seq=611 Ack=2745 Win=65792 Len=1400 [TCP segment of a reassembled PDU],,,,,,3.001124,3.001124,0,0,0
600,3.001124,192.168.43.170,103.43.90.181,TCP,1454,51297  >  443 [ACK] Seq=2011 Ack=2745 Win=65792 Len=1400 [TCP segment of a reassembled PDU],,,,,,3.001124,3.001124,0,0,0
601,3.001124,192.168.43.170,103.43.90.181,TCP,1454,51297  >  443 [ACK] Seq=3411 Ack=2745 Win=65792 Len=1400 [TCP segment of a reassembled PDU],,,,,,3.001124,3.001124,0,0,0
602,3.001124,192.168.43.170,103.43.90.181,TCP,1454,51297  >  443 [ACK] Seq=4811 Ack=2745 Win=65792 Len=1400 [TCP segment of a reassembled PDU],,,,,,3.001124,3.001124,0,0,0
603,3.001124,192.168.43.170,103.43.90.181,TCP,1454,51297  >  443 [ACK] Seq=6211 Ack=2745 Win=65792 Len=1400 [TCP segment of a reassembled PDU],,,,,,3.001124,3.001124,0.021887,0,0.021887
604,3.001124,192.168.43.170,103.43.90.181,TLSv1.2,143,Application Data,,,,,,3.023011,3.001124,0.007592,0.021887,-0.014295
605,3.023011,103.43.90.181,192.168.43.170,TCP,54,443  >  51297 [ACK] Seq=2745 Ack=611 Win=23008 Len=0,,,,,,3.030603,3.023011,0.008999,0.007592,0.001407
606,3.030603,103.43.90.181,192.168.43.170,TCP,54,443  >  51297 [ACK] Seq=2745 Ack=2011 Win=24384 Len=0,,,,,,3.039602,3.030603,0.001078,0.008999,-0.007921
607,3.039602,108.128.221.129,192.168.43.170,TLSv1.2,174,"Change Cipher Spec, Encrypted Handshake Message, Application Data",,,,,,3.04068,3.039602,0.000897,0.001078,-0.000181
608,3.04068,192.168.43.170,108.128.221.129,TLSv1.2,92,Application Data,,,,,,3.041577,3.04068,0.002518,0.000897,0.001621
609,3.041577,103.43.90.181,192.168.43.170,TCP,54,443  >  51297 [ACK] Seq=2745 Ack=6211 Win=28608 Len=0,,,,,,3.044095,3.041577,0.019692,0.002518,0.017174
610,3.044095,103.43.90.181,192.168.43.170,TCP,54,443  >  51297 [ACK] Seq=2745 Ack=7700 Win=30080 Len=0,,,,,,3.063787,3.044095,0.026113,0.019692,0.006421
611,3.063787,108.128.221.129,192.168.43.170,TCP,54,443  >  51293 [ACK] Seq=5515 Ack=1737 Win=24128 Len=0,,,,,,3.0899,3.063787,0.001277,0.026113,-0.024836
612,3.0899,198.8.71.129,192.168.43.170,TLSv1.2,129,"Change Cipher Spec, Encrypted Handshake Message",,,,,,3.091177,3.0899,0,0.001277,-0.001277
613,3.091177,192.168.43.170,198.8.71.129,TCP,1454,51296  >  443 [ACK] Seq=860 Ack=3307 Win=65536 Len=1400 [TCP segment of a reassembled PDU],,,,,,3.091177,3.091177,0.044695,0,0.044695
614,3.091177,192.168.43.170,198.8.71.129,TLSv1.2,243,Application Data,,,,,,3.135872,3.091177,0.015988,0.044695,-0.028707
615,3.135872,198.8.71.129,192.168.43.170,TCP,54,443  >  51296 [ACK] Seq=3307 Ack=2449 Win=24832 Len=0,,,,,,3.15186,3.135872,0,0.015988,-0.015988
616,3.15186,52.85.56.17,192.168.43.170,TLSv1.3,480,Application Data,,,,,,3.15186,3.15186,1E-04,0,1E-04
617,3.15186,52.85.56.17,192.168.43.170,TLSv1.3,81,Application Data,,,,,,3.15196,3.15186,0.032134,1E-04,0.032034
618,3.15196,192.168.43.170,52.85.56.17,TCP,54,51298  >  443 [ACK] Seq=1329 Ack=6437 Win=65280 Len=0,,,,,,3.184094,3.15196,0.018866,0.032134,-0.013268
619,3.184094,192.168.43.170,74.125.200.188,TCP,55,49724  >  5228 [ACK] Seq=1 Ack=1 Win=256 Len=1,,,,,,3.20296,3.184094,0.016582,0.018866,-0.002284
620,3.20296,103.43.90.181,192.168.43.170,TLSv1.2,328,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",,,,,,3.219542,3.20296,0.024204,0.016582,0.007622
621,3.219542,74.125.200.188,192.168.43.170,TCP,54,5228  >  49724 [ACK] Seq=1 Ack=2 Win=726 Len=0,,,,,,3.243746,3.219542,0.017622,0.024204,-0.006582
622,3.243746,192.168.43.170,103.43.90.181,TCP,54,51297  >  443 [ACK] Seq=7700 Ack=3019 Win=65280 Len=0,,,,,,3.261368,3.243746,0,0.017622,-0.017622
623,3.261368,108.128.221.129,192.168.43.170,TLSv1.2,92,Application Data,,,,,,3.261368,3.261368,5.8E-05,0,5.8E-05
624,3.261368,108.128.221.129,192.168.43.170,TLSv1.2,253,Application Data,,,,,,3.261426,3.261368,0.005365,5.8E-05,0.005307
625,3.261426,192.168.43.170,108.128.221.129,TCP,54,51293  >  443 [ACK] Seq=1737 Ack=5752 Win=65792 Len=0,,,,,,3.266791,3.261426,0.047819,0.005365,0.042454
626,3.266791,192.168.43.170,18.136.130.251,TLSv1.2,1300,Application Data,,,,,,3.31461,3.266791,0.004901,0.047819,-0.042918
627,3.31461,18.136.130.251,192.168.43.170,TCP,54,443  >  51294 [ACK] Seq=5779 Ack=3177 Win=25568 Len=0,,,,,,3.319511,3.31461,0.004579,0.004901,-0.000322
628,3.319511,192.168.43.170,172.67.150.137,TCP,55,51156  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU],,,,,,3.32409,3.319511,0.001251,0.004579,-0.003328
629,3.32409,198.8.71.129,192.168.43.170,TLSv1.2,1419,Application Data,,,,,,3.325341,3.32409,6.5E-05,0.001251,-0.001186
630,3.325341,198.8.71.129,192.168.43.170,TLSv1.2,107,Application Data,,,,,,3.325406,3.325341,0.008001,6.5E-05,0.007936
631,3.325406,192.168.43.170,198.8.71.129,TCP,54,51296  >  443 [ACK] Seq=2449 Ack=4725 Win=65792 Len=0,,,,,,3.333407,3.325406,0.026046,0.008001,0.018045
632,3.333407,18.136.130.251,192.168.43.170,TLSv1.2,330,Application Data,,,,,,3.359453,3.333407,0.006107,0.026046,-0.019939
633,3.359453,172.67.150.137,192.168.43.170,TCP,54,443  >  51156 [ACK] Seq=1 Ack=2 Win=744 Len=0,,,,,,3.36556,3.359453,0.010357,0.006107,0.00425
634,3.36556,192.168.43.170,52.85.3.75,TLSv1.2,377,Application Data,,,,,,3.375917,3.36556,0.048112,0.010357,0.037755
635,3.375917,192.168.43.170,18.136.130.251,TCP,54,51294  >  443 [ACK] Seq=3177 Ack=6055 Win=65024 Len=0,,,,,,3.424029,3.375917,0.022663,0.048112,-0.025449
636,3.424029,52.85.3.75,192.168.43.170,TCP,54,443  >  51221 [ACK] Seq=1401 Ack=779 Win=800 Len=0,,,,,,3.446692,3.424029,0.004135,0.022663,-0.018528
637,3.446692,103.43.90.19,192.168.43.170,TLSv1.2,1039,Application Data,,,,,,3.450827,3.446692,0.016625,0.004135,0.01249
638,3.450827,192.168.43.170,52.85.3.75,TLSv1.2,179,Application Data,,,,,,3.467452,3.450827,0.007826,0.016625,-0.008799
639,3.467452,52.85.3.75,192.168.43.170,TCP,54,443  >  51221 [ACK] Seq=1401 Ack=904 Win=804 Len=0,,,,,,3.475278,3.467452,0.018082,0.007826,0.010256
640,3.475278,192.168.43.170,104.21.15.166,TCP,55,51165  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU],,,,,,3.49336,3.475278,0.022194,0.018082,0.004112
641,3.49336,192.168.43.170,103.43.90.19,TCP,54,51295  >  443 [ACK] Seq=7623 Ack=1142 Win=64512 Len=0,,,,,,3.515554,3.49336,0.05296,0.022194,0.030766
642,3.515554,104.21.15.166,192.168.43.170,TCP,54,443  >  51165 [ACK] Seq=1 Ack=2 Win=735 Len=0,,,,,,3.568514,3.515554,0,0.05296,-0.05296
643,3.568514,103.43.90.181,192.168.43.170,TLSv1.2,1059,Application Data,,,,,,3.568514,3.568514,0.005595,0,0.005595
644,3.568514,146.112.41.2,192.168.43.170,TCP,66,"443  >  51250 [SYN, ACK] Seq=0 Ack=1 Win=22400 Len=0 MSS=1400 WS=32 SACK_PERM=1",,,,,,3.574109,3.568514,0.019318,0.005595,0.013723
645,3.574109,192.168.43.170,107.178.244.193,TLSv1.2,196,Application Data,,,,,,3.593427,3.574109,0,0.019318,-0.019318
646,3.593427,146.112.41.2,192.168.43.170,TCP,66,"443  >  51252 [SYN, ACK] Seq=0 Ack=1 Win=22400 Len=0 MSS=1400 WS=32 SACK_PERM=1",,,,,,3.593427,3.593427,0.00943,0,0.00943
647,3.593427,146.112.41.2,192.168.43.170,TCP,66,"443  >  51251 [SYN, ACK] Seq=0 Ack=1 Win=22400 Len=0 MSS=1400 WS=32 SACK_PERM=1",,,,,,3.602857,3.593427,0.011655,0.00943,0.002225
648,3.602857,107.178.244.193,192.168.43.170,TCP,54,443  >  51228 [ACK] Seq=543 Ack=388 Win=759 Len=0,,,,,,3.614512,3.602857,0.0448,0.011655,0.033145
649,3.614512,192.168.43.170,103.43.90.181,TCP,54,51297  >  443 [ACK] Seq=7700 Ack=4024 Win=64512 Len=0,,,,,,3.659312,3.614512,0.015249,0.0448,-0.029551
650,3.659312,192.168.43.170,104.26.14.183,TCP,55,51141  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU],,,,,,3.674561,3.659312,0,0.015249,-0.015249
651,3.674561,107.178.244.193,192.168.43.170,TLSv1.2,399,Application Data,,,,,,3.674561,3.674561,0.000139,0,0.000139
652,3.674561,107.178.244.193,192.168.43.170,TLSv1.2,250,"Application Data, Application Data, Application Data",,,,,,3.6747,3.674561,0.000482,0.000139,0.000343
653,3.6747,192.168.43.170,107.178.244.193,TCP,54,51228  >  443 [ACK] Seq=388 Ack=1084 Win=252 Len=0,,,,,,3.675182,3.6747,0.002057,0.000482,0.001575
654,3.675182,192.168.43.170,107.178.244.193,TLSv1.2,93,Application Data,,,,,,3.677239,3.675182,0.042924,0.002057,0.040867
655,3.677239,192.168.43.170,107.178.244.193,TLSv1.2,89,Application Data,,,,,,3.720163,3.677239,0,0.042924,-0.042924
656,3.720163,107.178.244.193,192.168.43.170,TCP,54,443  >  51228 [ACK] Seq=1084 Ack=462 Win=762 Len=0,,,,,,3.720163,3.720163,0.005344,0,0.005344
657,3.720163,104.26.14.183,192.168.43.170,TCP,54,443  >  51141 [ACK] Seq=1 Ack=2 Win=737 Len=0,,,,,,3.725507,3.720163,0.001779,0.005344,-0.003565
658,3.725507,52.85.3.75,192.168.43.170,TLSv1.2,1093,Application Data,,,,,,3.727286,3.725507,0.00122,0.001779,-0.000559
659,3.727286,192.168.43.170,52.85.3.75,TLSv1.2,89,Application Data,,,,,,3.728506,3.727286,0.001929,0.00122,0.000709
660,3.728506,52.85.3.75,192.168.43.170,TLSv1.2,85,Application Data,,,,,,3.730435,3.728506,0.040107,0.001929,0.038178
661,3.730435,192.168.43.170,146.112.41.2,TLSv1.2,243,Application Data,,,,,,3.770542,3.730435,0.008674,0.040107,-0.031433
662,3.770542,192.168.43.170,52.85.3.75,TCP,54,51221  >  443 [ACK] Seq=939 Ack=2471 Win=252 Len=0,,,,,,3.779216,3.770542,9.6E-05,0.008674,-0.008578
663,3.779216,52.85.3.75,192.168.43.170,TCP,54,443  >  51221 [ACK] Seq=2471 Ack=939 Win=805 Len=0,,,,,,3.779312,3.779216,0.025096,9.6E-05,0.025
664,3.779312,146.112.41.2,192.168.43.170,TCP,54,443  >  51249 [ACK] Seq=1427 Ack=1515 Win=938 Len=0,,,,,,3.804408,3.779312,0.024543,0.025096,-0.000553
665,3.804408,192.168.43.170,104.19.135.78,TCP,55,51166  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU],,,,,,3.828951,3.804408,0,0.024543,-0.024543
666,3.828951,146.112.41.2,192.168.43.170,TLSv1.2,87,Application Data,,,,,,3.828951,3.828951,6E-05,0,6E-05
667,3.828951,146.112.41.2,192.168.43.170,TLSv1.2,146,Application Data,,,,,,3.829011,3.828951,0.000637,6E-05,0.000577
668,3.829011,192.168.43.170,146.112.41.2,TCP,54,51249  >  443 [ACK] Seq=1515 Ack=1552 Win=253 Len=0,,,,,,3.829648,3.829011,0.029014,0.000637,0.028377
669,3.829648,192.168.43.170,35.190.60.146,UDP,1000,57585  >  443 Len=958,,,,,,3.858662,3.829648,0.012042,0.029014,-0.016972
670,3.858662,104.19.135.78,192.168.43.170,TCP,54,443  >  51166 [ACK] Seq=1 Ack=2 Win=793 Len=0,,,,,,3.870704,3.858662,0.004046,0.012042,-0.007996
671,3.870704,35.190.60.146,192.168.43.170,UDP,69,443  >  57585 Len=27,,,,,,3.87475,3.870704,0.001543,0.004046,-0.002503
672,3.87475,52.85.3.75,192.168.43.170,TLSv1.2,1429,Application Data,,,,,,3.876293,3.87475,9.9E-05,0.001543,-0.001444
673,3.876293,192.168.43.170,52.85.3.75,TLSv1.2,89,Application Data,,,,,,3.876392,3.876293,0.023092,9.9E-05,0.022993
674,3.876392,52.85.3.75,192.168.43.170,TLSv1.2,85,Application Data,,,,,,3.899484,3.876392,0.015019,0.023092,-0.008073
675,3.899484,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,3.914503,3.899484,0,0.015019,-0.015019
676,3.914503,192.168.43.170,198.8.71.129,TCP,1454,51296  >  443 [ACK] Seq=2449 Ack=4725 Win=65792 Len=1400 [TCP segment of a reassembled PDU],,,,,,3.914503,3.914503,0.000302,0,0.000302
677,3.914503,192.168.43.170,198.8.71.129,TLSv1.2,179,Application Data,,,,,,3.914805,3.914503,5.4E-05,0.000302,-0.000248
678,3.914805,52.85.3.75,192.168.43.170,TCP,85,"[TCP Retransmission] 443  >  51221 [PSH, ACK] Seq=3846 Ack=939 Win=805 Len=31",,,,,,3.914859,3.914805,0.022862,5.4E-05,0.022808
679,3.914859,192.168.43.170,52.85.3.75,TCP,66,51221  >  443 [ACK] Seq=974 Ack=3877 Win=256 Len=0 SLE=3846 SRE=3877,,,,,,3.937721,3.914859,6.1E-05,0.022862,-0.022801
680,3.937721,52.85.3.75,192.168.43.170,TCP,85,"[TCP Spurious Retransmission] 443  >  51221 [PSH, ACK] Seq=3846 Ack=939 Win=805 Len=31",,,,,,3.937782,3.937721,0.01014,6.1E-05,0.010079
681,3.937782,192.168.43.170,52.85.3.75,TCP,66,[TCP Dup ACK 679#1] 51221  >  443 [ACK] Seq=974 Ack=3877 Win=256 Len=0 SLE=3846 SRE=3877,,,,,,3.947922,3.937782,0.001181,0.01014,-0.008959
